11756;Pengeluaran;2013;1;28;7;57;266084.55;194880.27
11757;Pengeluaran;2013;1;28;7;58;673070.59;558655.63
11758;Pengeluaran;2013;1;28;7;59;795676.06;610239.8
11759;Pengeluaran;2013;1;28;7;60;1205173.49;931131.57
11760;Pengeluaran;2013;1;28;7;61;136522.22;109754.79
11761;Pengeluaran;2013;1;28;7;62;195796.08;158452.61
11762;Pengeluaran;2013;1;28;7;63;145293.06;112816.74
11763;Pengeluaran;2013;1;28;7;64;1332928.97;1054020.04
11764;Pengeluaran;2013;1;28;7;65;2531632.36;1868104.54
11765;Pengeluaran;2013;1;28;7;66;750817.33;613930.87
11766;Pengeluaran;2013;1;28;7;67;156563.77;218503.39
11767;Pengeluaran;2013;1;28;7;68;2975597.9;2080607.97
11768;Pengeluaran;2013;1;28;7;69;4069019.7;3080947.85
11769;Pengeluaran;2013;1;28;8;56;1963959.84;1503504.82
11770;Pengeluaran;2013;1;28;8;57;110704.1;79724.06
11771;Pengeluaran;2013;1;28;8;58;236914.42;191313.54
11772;Pengeluaran;2013;1;28;8;59;259579.36;202712.9
11773;Pengeluaran;2013;1;28;8;60;630387.14;511720.37
11774;Pengeluaran;2013;1;28;8;61;66714.12;51864.32
11775;Pengeluaran;2013;1;28;8;62;147754.93;113286.23
11776;Pengeluaran;2013;1;28;8;63;58356.28;44789.62
11777;Pengeluaran;2013;1;28;8;64;680173.75;530603.49
11778;Pengeluaran;2013;1;28;8;65;1681241.44;1326004.54
11779;Pengeluaran;2013;1;28;8;66;341712.43;278258.93
11780;Pengeluaran;2013;1;28;8;67;66888.26;124327.36
11781;Pengeluaran;2013;1;28;8;68;1646482.63;1195196.27
11782;Pengeluaran;2013;1;28;8;69;2289400.32;1786594.05
11783;Pengeluaran;2013;1;28;9;56;3208912.15;2485357.44
11784;Pengeluaran;2013;1;28;9;57;293524.75;204236.22
11785;Pengeluaran;2013;1;28;9;58;549209.75;402189.88
11786;Pengeluaran;2013;1;28;9;59;476814.7;348687.95
11787;Pengeluaran;2013;1;28;9;60;818844.55;648977.37
11788;Pengeluaran;2013;1;28;9;61;175131.55;134786.07
11789;Pengeluaran;2013;1;28;9;62;281819.28;198941.58
11790;Pengeluaran;2013;1;28;9;63;117427.15;97928.58
11791;Pengeluaran;2013;1;28;9;64;907569.25;720767.29
11792;Pengeluaran;2013;1;28;9;65;1587496.26;1147393.84
11793;Pengeluaran;2013;1;28;9;66;832547.2;675343.27
11794;Pengeluaran;2013;1;28;9;67;246738.52;250412.64
11795;Pengeluaran;2013;1;28;9;68;9423226.65;6660657.96
11796;Pengeluaran;2013;1;28;9;69;6952343.72;4931166.06
11797;Pengeluaran;2013;1;28;10;56;2956609.94;2350195.78
11798;Pengeluaran;2013;1;28;10;57;155134.57;110871.08
11799;Pengeluaran;2013;1;28;10;58;282459.38;219848.32
11800;Pengeluaran;2013;1;28;10;59;332612.99;255699.97
11801;Pengeluaran;2013;1;28;10;60;965205.85;781453.74
11802;Pengeluaran;2013;1;28;10;61;351078.36;260387.05
11803;Pengeluaran;2013;1;28;10;62;327572.32;251802.79
11804;Pengeluaran;2013;1;28;10;63;109095.25;85440.76
11805;Pengeluaran;2013;1;28;10;64;907786.34;702412.27
11806;Pengeluaran;2013;1;28;10;65;1616333.06;1272217.66
11807;Pengeluaran;2013;1;28;10;66;215196.19;163342.26
11808;Pengeluaran;2013;1;28;10;67;352006.86;327995.65
11809;Pengeluaran;2013;1;28;10;68;10844800.17;7501214.81
11810;Pengeluaran;2013;1;28;10;69;5656891.42;3994239.88
11811;Pengeluaran;2013;1;28;11;56;1292775.12;1041985.02
11812;Pengeluaran;2013;1;28;11;57;74063.4;56046.59
11813;Pengeluaran;2013;1;28;11;58;202263.07;158055.65
11814;Pengeluaran;2013;1;28;11;59;196415.28;149114.73
11815;Pengeluaran;2013;1;28;11;60;435082.66;324948.69
11816;Pengeluaran;2013;1;28;11;61;60394.4;50391.21
11817;Pengeluaran;2013;1;28;11;62;108274.11;82981.73
11818;Pengeluaran;2013;1;28;11;63;21333.45;16505.58
11819;Pengeluaran;2013;1;28;11;64;568216.1;448632.73
11820;Pengeluaran;2013;1;28;11;65;1417888.69;1075230.69
11821;Pengeluaran;2013;1;28;11;66;225149.66;183787.82
11822;Pengeluaran;2013;1;28;11;67;27353.49;63849.43
11823;Pengeluaran;2013;1;28;11;68;985551.3;688138.05
11824;Pengeluaran;2013;1;28;11;69;1781461.11;1338948.44
11825;Pengeluaran;2013;1;28;12;56;5827514.36;4437707.64
11826;Pengeluaran;2013;1;28;12;57;356546.87;273173.37
11827;Pengeluaran;2013;1;28;12;58;581142.14;465086.35
11828;Pengeluaran;2013;1;28;12;59;852776.62;636180.99
11829;Pengeluaran;2013;1;28;12;60;1923457.03;1531259.83
11830;Pengeluaran;2013;1;28;12;61;438956.14;323184.59
11831;Pengeluaran;2013;1;28;12;62;383549.23;282509.61
11832;Pengeluaran;2013;1;28;12;63;171007.24;136421.98
11833;Pengeluaran;2013;1;28;12;64;1833461.99;1323625.76
11834;Pengeluaran;2013;1;28;12;65;4358981.51;3195129.98
11835;Pengeluaran;2013;1;28;12;66;1334829.18;1094109.15
11836;Pengeluaran;2013;1;28;12;67;230414.4;384602.53
11837;Pengeluaran;2013;1;28;12;68;4722105.8;3368467.93
11838;Pengeluaran;2013;1;28;12;69;6280535.41;4721340.21
11839;Pengeluaran;2013;1;28;13;56;1672216.58;1352263.57
11840;Pengeluaran;2013;1;28;13;57;114021.08;78736.19
11841;Pengeluaran;2013;1;28;13;58;295370.2;240424.3
11842;Pengeluaran;2013;1;28;13;59;283297.98;216570.45
11843;Pengeluaran;2013;1;28;13;60;721116.6;565662.6
11844;Pengeluaran;2013;1;28;13;61;145198.49;106109.77
11845;Pengeluaran;2013;1;28;13;62;114958.55;88177.96
11846;Pengeluaran;2013;1;28;13;63;56551.94;45894.49
11847;Pengeluaran;2013;1;28;13;64;708625.86;557722.04
11848;Pengeluaran;2013;1;28;13;65;1844443.62;1407991.6
11849;Pengeluaran;2013;1;28;13;66;167265.65;137964.57
11850;Pengeluaran;2013;1;28;13;67;36645.59;26780.16
11851;Pengeluaran;2013;1;28;13;68;1286164.2;1021659.3
11852;Pengeluaran;2013;1;28;13;69;2044526.97;1586406.43
11853;Pengeluaran;2013;1;28;14;56;3445038.05;2733733.47
11854;Pengeluaran;2013;1;28;14;57;353408.07;238489.22
11855;Pengeluaran;2013;1;28;14;58;634757.28;468770.66
11856;Pengeluaran;2013;1;28;14;59;711519.55;497875.26
11857;Pengeluaran;2013;1;28;14;60;1518683.96;1074943.78
11858;Pengeluaran;2013;1;28;14;61;326237.96;241842.69
11859;Pengeluaran;2013;1;28;14;62;259775.7;196407.29
11860;Pengeluaran;2013;1;28;14;63;118833.45;87310.42
11861;Pengeluaran;2013;1;28;14;64;1011692.18;777963.31
11862;Pengeluaran;2013;1;28;14;65;2509902.11;1803252.18
11863;Pengeluaran;2013;1;28;14;66;1063213.25;896393.93
11864;Pengeluaran;2013;1;28;14;67;303333.07;241542.24
11865;Pengeluaran;2013;1;28;14;68;3856890.65;2895760.12
11866;Pengeluaran;2013;1;28;14;69;4484141.58;3335174.5
11867;Pengeluaran;2013;1;28;15;56;2545594.4;1968821.22
11868;Pengeluaran;2013;1;28;15;57;119581.35;84988.75
11869;Pengeluaran;2013;1;28;15;58;276045.22;222994.18
11870;Pengeluaran;2013;1;28;15;59;366183.63;279357.9
11871;Pengeluaran;2013;1;28;15;60;650867.91;526347.37
11872;Pengeluaran;2013;1;28;15;61;153117.86;118268.35
11873;Pengeluaran;2013;1;28;15;62;126045.67;99584.53
11874;Pengeluaran;2013;1;28;15;63;99831.32;78736.1
11875;Pengeluaran;2013;1;28;15;64;791825.9;605723.6
11876;Pengeluaran;2013;1;28;15;65;2304755.01;1648783.7
11877;Pengeluaran;2013;1;28;15;66;458442.83;358499.81
11878;Pengeluaran;2013;1;28;15;67;133092.04;88805.51
